DTYYYYMMDD,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT,OPENINT,OPENINT
20100425,14048.6,14081.5,13996.5,14053.3,308552662,7.90E+11,17801,14079.9
20100426,14040.9,14145.5,14040.9,14129,252206408,6.63E+11,15797,14053.3
20100427,14213.4,14215.2,14136.8,14139.4,202347867,5.38E+11,13030,14129
20100428,14133.1,14133.1,14012.5,14012.5,202252517,4.88E+11,11531,14139.4
20100501,14029.6,14146.1,14029.6,14136.7,217862462,5.19E+11,10913,14012.5
20100502,14162.2,14162.2,14085.9,14085.9,213361090,5.18E+11,11849,14136.7
20100503,14114.6,14114.6,14012.5,14012.6,180414962,4.45E+11,11280,14085.9
20100504,14034.1,14040.2,14012.8,14036.7,216577912,5.03E+11,12309,14012.6
20100505,14022,14022,13943.7,13944.8,318453044,9.96E+11,18554,14036.7
20100508,13923.7,13925.6,13908.3,13920.5,193582075,6.16E+11,11170,13944.8
20100509,13943.4,14014.3,13943.4,14014.3,196029862,5.95E+11,12639,13920.5
20100510,14044.3,14099.5,14044.3,14099.5,170029526,4.90E+11,12785,14014.3
20100511,14130.9,14140.2,14116.8,14131.7,143837329,4.20E+11,10615,14099.5
20100512,14133.2,14133.2,14105.3,14105.3,149819503,4.15E+11,8528,14131.7
20100515,14119.3,14128.3,14091.3,14096.1,134183685,3.60E+11,8623,14105.3
20100516,14108.8,14138.8,14108.4,14138.8,121789090,3.15E+11,9199,14096.1
20100518,14132.3,14177.1,14132.3,14156.7,158946290,3.81E+11,9830,14138.8
20100519,14173.4,14177.9,14141,14155.6,222853636,5.00E+11,10775,14156.7
20100522,14159,14159,14117.2,14117.2,128192549,2.71E+11,8881,14155.6
20100523,14114.2,14114.8,14076,14080.5,91492658,2.40E+11,7640,14117.2
20100524,14094.3,14115.9,14094.3,14115.5,271314908,7.08E+11,6607,14080.5
20100525,14123.8,14189,14123.8,14184.3,151992067,3.75E+11,6249,14115.5
20100526,14187.2,14189,14150.6,14153.8,254828817,6.70E+11,11512,14184.3
20100529,14159.8,14161.1,14119.9,14119.9,136232482,3.40E+11,9373,14153.8
20100530,14117.2,14119.4,14063.4,14087.6,96089027,2.19E+11,8294,14119.9
20100531,14088,14092.8,14038.3,14038.3,149932415,4.39E+11,8398,14087.6
20100601,14043.6,14116.8,14043.6,14109,151026767,3.88E+11,9192,14038.3
20100602,14127.2,14182.4,14127.2,14182.4,163721948,4.47E+11,10337,14109
20100606,14194.9,14200.4,14164.7,14164.7,130511171,4.59E+11,8609,14182.4
20100607,14174,14176.3,14128.3,14135.3,93223612,2.17E+11,7767,14164.7
20100608,14137.3,14188.1,14130.7,14148.8,144469679,3.65E+11,9429,14135.3
20100609,14144.6,14144.6,14055.1,14055.1,84357938,2.87E+11,7038,14148.8
20100612,14053.8,14114.9,14053.8,14114.9,86412906,2.17E+11,7093,14055.1
20100613,14121.6,14180.3,14121.6,14180.3,95084257,2.84E+11,8714,14114.9
20100614,14214,14288.5,14214,14288.5,545155521,1.40E+12,10702,14180.3
20100615,14317.7,14394.3,14317.7,14394.2,163608721,4.33E+11,11894,14288.5
20100616,14407.9,14407.9,14371.6,14372,141295640,3.56E+11,10554,14394.2
20100619,14377.8,14381.9,14340.6,14340.6,272912807,5.45E+11,8384,14372
20100620,14348.9,14371.6,14280.9,14280.9,138562951,4.23E+11,9731,14340.6
20100621,14272.3,14272.6,14251.9,14257,130157919,2.72E+11,9046,14280.9
20100622,14287.7,14350.6,14287.7,14350.6,107310673,2.56E+11,8090,14257
20100623,14375.9,14491.6,14375.9,14489.4,131502944,3.10E+11,9003,14350.6
20100627,14494.5,14510,14488.9,14503,71865189,3.88E+11,6383,14489.4
20100628,14510.2,14529.5,14500.9,14500.9,96794251,2.27E+11,8113,14503
20100629,14503.3,14545.3,14484.6,14545.3,100238112,2.39E+11,8712,14500.9
20100630,14554,14557,14549,14552.3,101106719,2.29E+11,8273,14545.3
20100703,14552.3,14567.3,14546.2,14561.1,76513858,1.84E+11,6689,14552.3
20100704,14563.8,14563.8,14504.2,14504.2,75402369,1.68E+11,7075,14561.1
20100705,14504.1,14554.5,14503.6,14553.2,135870574,3.07E+11,8734,14504.2
20100706,14560,14584.9,14560,14571.6,116527307,3.06E+11,9173,14553.2
20100707,14585.8,14718.9,14585.8,14718.8,229959926,5.36E+11,13665,14571.6
20100711,14743.2,14883.4,14743.2,14883.4,157735172,3.75E+11,8924,14718.8
20100712,14922.5,14994.5,14922.5,14981.5,186618512,5.22E+11,11835,14883.4
20100713,15014.2,15014.2,14998.9,15005.9,161137491,4.27E+11,11126,14981.5
20100714,15051.9,15080.4,15051.9,15080.4,280464177,6.89E+11,16076,15005.9
20100717,15082.4,15118.1,15081.4,15118,221550995,4.52E+11,12025,15080.4
20100718,15138.5,15189,15138.5,15189,173240919,3.85E+11,12295,15118
20100719,15197,15245.2,15197,15244.8,141083056,3.52E+11,10658,15189
20100720,15275.5,15346,15275.5,15344.6,142312762,3.05E+11,11682,15244.8
20100721,15355.7,15382.1,15346.9,15360.7,216035455,4.45E+11,12287,15344.6
20100724,15382.1,15456.2,15382.1,15455.4,131212229,4.01E+11,9687,15360.7
20100725,15501.1,15661.1,15501.1,15660.9,162182763,3.74E+11,11500,15455.4
20100726,15705.4,15758.3,15705.4,15746.5,200942052,4.68E+11,13196,15660.9
20100728,15751.1,15796.3,15746.7,15794.1,131213546,2.82E+11,10349,15746.5
20100731,15820.9,15849,15820.9,15840.5,197464150,4.77E+11,11941,15794.1
20100801,15844.6,15893,15843.5,15870,138090259,3.19E+11,12335,15840.5
20100802,15923.2,16078.1,15923.2,16078.1,170244608,4.36E+11,12034,15870
20100803,16152.9,16281.7,16149.1,16281.7,223494427,5.54E+11,15654,16078.1
20100804,16335.3,16340.2,16317.8,16317.9,206577626,4.98E+11,15317,16281.7
20100807,16338,16607.5,16338,16606.1,207915526,5.62E+11,16516,16317.9
20100808,16625.2,16628.5,16585,16625.9,180649823,4.66E+11,14010,16606.1
20100809,16640.9,16694.4,16640.9,16674.4,186772548,4.84E+11,14695,16625.9
20100810,16719.7,16841.5,16719.7,16841.4,206365883,5.26E+11,14625,16674.4
20100811,16916.2,17001.2,16916.2,16995.1,287642494,7.68E+11,18677,16841.4
20100814,16986.9,16990.6,16864.6,16864.6,238704229,4.94E+11,13971,16995.1
20100815,16854.9,16854.9,16695.8,16701.1,140990932,3.69E+11,11928,16864.6
20100816,16692.4,16767.8,16692.4,16766.9,195629606,4.63E+11,13964,16701.1
20100817,16798.9,16911.1,16798.9,16910.8,164308813,3.90E+11,10970,16766.9
20100818,16952,17011.9,16952,17009.6,208228451,5.47E+11,18131,16910.8
20100821,17048.7,17060.4,16974.6,16974.6,180782413,5.18E+11,17145,17009.6
20100822,16981,16984.4,16957.6,16957.6,128467541,3.96E+11,13131,16974.6
20100823,16989.7,17116.7,16989.7,17116.7,166586919,4.86E+11,14584,16957.6
20100824,17136.4,17152.7,17114.9,17152.7,262420041,6.54E+11,14398,17116.7
20100825,17180.3,17238.4,17180.3,17233.1,204370870,5.97E+11,15784,17152.7
20100828,17270.9,17401,17270.9,17401,359944192,8.67E+11,17058,17233.1
20100829,17442.7,17767.8,17442.7,17767.8,288380554,7.63E+11,20388,17401
20100830,17838,17944.2,17838,17938,331446555,9.69E+11,18198,17767.8
20100831,17939.7,17956.3,17936.4,17955.7,773558408,1.90E+12,20335,17938
20100904,18044.5,18315.8,18044.5,18315.8,259943797,8.23E+11,19343,17955.7
20100905,18416.4,18638.5,18416.4,18636.1,358195683,1.00E+12,22112,18315.8
20100906,18716.9,18719.9,18648.2,18648.2,275407834,8.37E+11,17034,18636.1
20100907,18678.7,18678.7,18458.9,18458.9,756582268,2.08E+12,19896,18648.2
20100908,18440.4,18440.4,18389.7,18429.6,436068037,1.39E+12,16209,18458.9
20100912,18451.9,18534.5,18451.9,18533.4,131013447,3.93E+11,11788,18429.6
20100913,18569,18610.2,18533.7,18533.7,202855124,5.86E+11,17403,18533.4
20100914,18550.8,18550.8,18539.1,18543.1,135499142,3.76E+11,12324,18533.7
20100915,18548.7,18560,18529.5,18555.7,137707428,3.59E+11,13090,18543.1
20100918,18577.6,18676.2,18577.6,18657.7,179417543,5.32E+11,14146,18555.7
20100919,18662.7,18662.7,18487.6,18487.6,202994172,6.06E+11,14578,18657.7
20100920,18492.7,18492.7,18303.3,18303.3,181525662,5.99E+11,11871,18487.6
20100921,18292.5,18413,18269.5,18413,156680239,4.75E+11,13060,18303.3
20100922,18477.4,18548.6,18477.4,18548.6,132004796,4.30E+11,11985,18413
20100925,18581.1,18682.2,18581.1,18673.3,162847074,5.23E+11,11715,18548.6
20100926,18684.8,18684.8,18527.8,18527.8,129813292,3.74E+11,11856,18673.3
20100927,18506.3,18506.3,18405.6,18405.6,210951608,5.71E+11,9977,18527.8
20100928,18394.7,18544.2,18394.7,18535.3,213303754,7.14E+11,13939,18405.6
20100929,18563.8,18673,18563.8,18671.3,156251932,5.51E+11,14324,18535.3
20101002,18710.9,18800.3,18710.9,18790.4,162936190,5.08E+11,15309,18671.3
20101003,18822.2,18833.7,18762.4,18762.4,187435376,4.85E+11,13888,18790.4
20101005,18763.9,18765.7,18749.8,18749.9,138897449,3.70E+11,11776,18762.4
20101006,18759.1,18884.8,18759.1,18871.8,178844353,4.85E+11,14234,18749.9
20101009,18977,19003.4,18937.7,18937.7,181030660,4.85E+11,13255,18871.8
20101010,18943.4,18943.4,18641.9,18642,172965340,4.66E+11,13719,18937.7
20101011,18638.4,18638.4,18564,18564,147923060,3.91E+11,13009,18642
20101012,18553.7,18553.7,18282.9,18283,169892710,4.91E+11,12589,18564
20101013,18257.4,18265.4,17895.7,17902.5,137461925,3.76E+11,9592,18283
20101016,17850.6,17973.1,17833.2,17973.1,152942144,3.84E+11,13513,17902.5
20101017,18010,18111.2,18010,18111.1,104436781,2.74E+11,10290,17973.1
20101018,18144.6,18345.3,18144.6,18343.8,136220094,4.76E+11,11376,18111.1
20101019,18407,18418.2,18292.9,18292.9,143578748,4.03E+11,12213,18343.8
20101020,18292.5,18292.5,18229.5,18229.5,80175247,2.22E+11,8065,18292.9
20101023,18236.8,18345.5,18236.8,18324.6,104528143,2.63E+11,9851,18229.5
20101024,18321.1,18321.1,18163.6,18163.7,105045511,3.16E+11,8417,18324.6
20101025,18137.3,18137.3,18035.5,18035.9,105456311,3.04E+11,8659,18163.7
20101026,18038.5,18057.3,18006.1,18006.1,83742824,2.32E+11,8203,18035.9
20101027,18008.2,18008.2,17947.7,17956.4,80783241,2.18E+11,8241,18006.1
20101030,17963.2,18034.9,17963.2,18034.9,96297600,2.86E+11,10105,17956.4
20101031,18053.4,18078.9,18011,18011,85283569,2.35E+11,9681,18034.9
20101101,18013.8,18014.2,17972.9,17972.9,67588373,1.92E+11,7321,18011
20101102,17972.6,17976.4,17958.4,17960.5,75637904,2.07E+11,7462,17972.9
20101103,17959.4,17976.7,17958.7,17976.7,116782598,3.02E+11,10678,17960.5
20101106,17984.3,18090.3,17984.3,18089.8,102635264,2.90E+11,14911,17976.7
20101107,18092.6,18098.1,18015.9,18015.9,126159340,3.05E+11,10941,18089.8
20101108,18010,18010,17969.5,17969.5,75967796,2.20E+11,15358,18015.9
20101109,17976.9,18038.5,17976.9,18038.5,103498633,2.50E+11,10097,17969.5
20101110,18070,18113.5,18070,18113.4,91429615,2.69E+11,9203,18038.5
20101113,18118.1,18118.9,18044.3,18044.3,83208785,2.45E+11,8319,18113.4
20101114,18049.8,18055.9,18042.1,18042.1,274935854,7.55E+11,8071,18044.3
20101115,18079.4,18109.9,18035.6,18035.6,91592378,2.56E+11,9127,18042.1
20101116,18033.9,18036.4,18020.1,18021,189961237,3.79E+11,7775,18035.6
20101120,18022,18073.1,18022,18062.5,106277223,2.85E+11,9229,18021
20101121,18065,18140.9,18065,18133.7,156315671,4.61E+11,10184,18062.5
20101122,18133.7,18273.3,18133.7,18257.8,178658821,4.47E+11,9098,18133.7
20101123,18263.5,18263.5,18225.6,18226.6,98046600,2.58E+11,12646,18257.8
20101124,18226.5,18289.2,18226.5,18289.2,98254928,2.62E+11,8509,18226.6
20101127,18300.9,18431,18300.9,18427.7,104375710,2.83E+11,8816,18289.2
20101128,18436.5,18463.4,18404.5,18404.5,204267641,5.77E+11,9411,18427.7
20101129,18404.9,18404.9,18284.7,18284.7,343118577,1.08E+12,8907,18404.5
20101130,18281.1,18281.1,18242.6,18242.6,78442221,2.29E+11,6529,18284.7
20101201,18246.8,18280.1,18246.6,18280,110829467,3.32E+11,8657,18242.6
20101204,18285.7,18299,18285.7,18292.4,98215627,3.01E+11,14170,18280
20101205,18296.2,18338.1,18292.9,18319.3,93292287,2.55E+11,12556,18292.4
20101206,18315.5,18318.6,18291.9,18291.9,76759123,2.09E+11,7859,18319.3
20101207,18292.7,18317.3,18291.1,18317.3,132222013,4.57E+11,8436,18291.9
20101208,18323.5,18371.3,18323.5,18371.2,107806050,2.87E+11,8328,18317.3
20101211,18387.7,18468.7,18387.7,18460.3,82165404,2.73E+11,8200,18371.2
20101212,18484.2,18485.3,18443.7,18443.7,78172786,2.20E+11,9452,18460.3
20101213,18445.6,18447.8,18414.7,18414.7,89859832,3.67E+11,7117,18443.7
20101214,18413.9,18415.2,18405.9,18414.3,59056214,1.93E+11,7113,18414.7
20101218,18420.7,18431.1,18366.4,18366.4,105041287,2.82E+11,9423,18414.3
20101219,18377,18377,18203.4,18203.4,128833693,3.34E+11,12370,18366.4
20101220,18206.6,18249.8,18206.6,18249.7,74208835,2.15E+11,10002,18203.4
20101221,18258.1,18375.5,18258.1,18353.1,99248936,2.63E+11,8706,18249.7
20101222,18352.1,18409.7,18352.1,18398.9,83806136,2.62E+11,8827,18353.1
20101225,18437.4,18585.8,18437.4,18585.8,131291490,3.86E+11,10787,18398.9
20101226,18630.7,18723.1,18630.7,18723.1,156978567,3.94E+11,12257,18585.8
20101227,18746.7,18756.9,18683.3,18689,124458618,3.56E+11,12242,18723.1
20101228,18696.7,18773.5,18696.7,18771.4,137384214,3.71E+11,9911,18689
20101229,18801.5,18866.7,18801.5,18855.2,213007317,6.87E+11,18082,18771.4
20110101,18885.2,18908.4,18849.1,18849.1,90076715,3.12E+11,10313,18855.2
20110102,18848.6,18899.2,18848.5,18898.1,106213695,3.10E+11,11060,18849.1
20110103,18890,19021,18890,19021,214754684,6.28E+11,14816,18898.1
20110104,19019.1,19200.4,19019.1,19200.4,123616822,4.30E+11,12861,19021
20110105,19238.1,19361.5,19238.1,19361.5,447734859,1.55E+12,14484,19200.4
20110108,19368.6,19459.8,19368.6,19451.5,177746384,5.23E+11,14623,19361.5
20110109,19451.2,19700,19451.2,19699.9,421568151,1.11E+12,17678,19451.5
20110110,19733.5,19822.9,19681.8,19690.9,495911218,1.41E+12,27253,19699.9
20110111,19663.1,19779.9,19647,19778.6,206947898,6.10E+11,19239,19690.9
20110112,19785.5,19802.5,19759.1,19759.1,148537241,4.47E+11,13613,19778.6
20110115,19743.8,19765.9,19705.3,19705.3,126315486,4.25E+11,11729,19759.1
20110116,19714.2,19830.6,19714.2,19830.6,166261354,5.16E+11,14999,19705.3
20110117,19881.7,19907,19881.7,19904.7,198485692,5.83E+11,15691,19830.6
20110118,19933.3,19942.2,19929.8,19937.9,235589631,7.45E+11,17506,19904.7
20110119,20014.1,20206.6,20014.1,20206.6,282045273,8.30E+11,19751,19937.9
20110122,20206.5,20352.8,20206.5,20352.7,298718150,7.68E+11,18890,20206.6
20110123,20421.1,20421.1,20399.7,20416,193496437,5.19E+11,16029,20352.7
20110124,20415.6,20462.9,20415.6,20462.6,162893811,4.23E+11,18556,20416
20110126,20462,20689.6,20462,20684.8,183487574,6.06E+11,20167,20462.6
20110129,20715.3,20938.4,20715.3,20905.9,166481765,5.02E+11,19113,20684.8
20110130,20916.4,20919.3,20876.6,20877.6,131774826,4.57E+11,17006,20905.9
20110131,20880,20999.2,20880,20997.1,213989502,6.32E+11,18600,20877.6
20110201,21054.7,21349.4,21054.7,21349.4,218114066,7.11E+11,17159,20997.1
20110205,21428.2,21810.8,21428.2,21810.7,310454275,1.04E+12,21252,21349.4
20110206,21908,21908,21833.1,21840,342749972,1.17E+12,24075,21810.7
20110207,21841.8,21964,21841.8,21944.4,243592523,8.11E+11,19429,21840
20110208,21944.8,21962.2,21867.4,21867.4,150559513,5.83E+11,17887,21944.4
20110209,21867.5,21935.2,21867.5,21929,171546808,6.08E+11,16684,21867.4
20110212,21929.8,22013.9,21929.8,22000.5,168269794,6.07E+11,13595,21929
20110213,21991.4,22136.5,21991.4,22136.5,155370622,5.62E+11,15804,22000.5
20110214,22134.3,22268,22134.3,22260.4,245331963,8.45E+11,20165,22136.5
20110215,22262.8,22324.4,22262.8,22270.4,178695248,6.34E+11,19284,22260.4
20110216,22248.4,22248.4,22167.8,22188.3,176118692,5.38E+11,13888,22270.4
20110219,22198.1,22200.3,22090.3,22090.3,122153446,3.65E+11,12294,22188.3
20110220,22087.2,22087.2,21762.2,21762.2,107562410,3.62E+11,11781,22090.3
20110222,21753.9,21789.3,21721,21739.4,189374740,5.62E+11,13067,21762.2
20110223,21754.7,21770.3,21749.5,21749.5,181064082,5.51E+11,15132,21739.4
20110226,21733.1,21874.4,21733.1,21867.9,151061234,5.70E+11,14841,21749.5
20110227,21864.3,21921.4,21864.3,21900.5,145648817,4.49E+11,15891,21867.9
20110228,21888.4,21888.4,21663.3,21663.3,157620419,4.64E+11,17560,21900.5
20110301,21663.1,21663.1,21472.9,21472.9,158401013,4.33E+11,13280,21663.3
20110302,21469.2,21694,21469.2,21694,125057349,4.18E+11,12374,21472.9
20110305,21687.5,21843.3,21687.5,21843.2,286065107,8.22E+11,14482,21694
20110306,21893.6,21949.9,21893.6,21929.3,287112360,1.12E+12,18036,21843.2
20110307,21947.3,21947.5,21886,21891.8,445109206,1.44E+12,16833,21929.3
20110308,21888.3,22034.4,21888.3,22033.2,606650889,1.76E+12,19577,21891.8
20110309,22033,22114.9,22033,22062.6,340443960,8.67E+11,17210,22033.2
20110312,22053.7,22053.7,21895.2,21895.2,263918143,6.49E+11,13906,22062.6
20110313,21893.7,22008.8,21893.7,22008.8,429574529,1.37E+12,13028,21895.2
20110314,22014.1,22237,22014.1,22236.9,292547684,8.63E+11,18234,22008.8
20110315,22300.5,22455.7,22300.5,22455.7,295140049,8.23E+11,25928,22236.9
20110316,22459.1,22803.9,22459.1,22803.8,268393144,8.36E+11,19343,22455.7
20110319,22809.2,23294.9,22809.2,23294.9,243913291,9.37E+11,18087,22803.8
20110326,23295.7,23756.6,23295.7,23756.3,117861426,4.27E+11,9516,23294.9
20110327,23853.5,24213.2,23853.5,24199.8,238991735,7.99E+11,19499,23756.3
20110328,24226.6,24287.8,24226.6,24287.8,196893748,6.51E+11,19175,24199.8
20110329,24351.2,24495.9,24351.2,24486.6,208331767,6.90E+11,17992,24287.8
20110330,24495.5,24605,24486,24486,351614115,1.18E+12,26360,24486.6
20110403,24497.8,24590.1,24497.8,24543.6,168166898,5.50E+11,19138,24486
20110404,24552.9,25023.3,24552.9,25023.3,365600011,1.34E+12,23524,24543.6
20110405,25034.7,25550.4,25034.7,25550.4,411796754,1.62E+12,29621,25023.3
20110406,25556,25885.1,25556,25885.1,537444380,2.04E+12,39898,25550.4
20110409,25908.4,26271.9,25908.4,26222.7,810324968,3.01E+12,34084,25885.1
20110410,26227.4,26260.4,26002.6,26002.6,567074007,1.91E+12,31366,26222.7
20110411,26014.5,26252.2,26014.5,26145.2,393088493,1.48E+12,30567,26002.6
20110412,26175.3,26464.3,26175.3,26412.7,389360596,1.34E+12,25429,26145.2
20110413,26491.5,26541.9,26466.5,26541.9,398528065,1.69E+12,41850,26412.7
20110416,26552.3,26756.6,26552.3,26675.9,354163235,1.23E+12,28627,26541.9
20110417,26690.9,26693.5,26446.6,26446.6,221416580,8.08E+11,22753,26675.9
20110418,26469.9,26522.7,26429.2,26429.2,375326970,1.40E+12,25153,26446.6
20110419,26428,26451.5,26215.4,26215.4,206662214,6.36E+11,17947,26429.2
20110420,26209.6,26481.5,26209.6,26481.5,244678296,9.22E+11,23519,26215.4
20110423,26508.4,26618.1,26508.4,26610.1,306355776,8.90E+11,21669,26481.5
20110424,26629,26641,26539.7,26539.7,254846253,7.68E+11,22528,26610.1
20110425,26537,26537,26259.2,26261.5,170229681,6.42E+11,18831,26539.7
20110426,26259.6,26325.2,26259.6,26273.6,395492905,1.23E+12,19930,26261.5
20110427,26267.2,26267.2,25781.8,25781.8,414291321,1.58E+12,22604,26273.6
20110430,25701.4,25701.4,25321.7,25321.7,270430899,9.47E+11,12548,25781.8
20110501,25189.4,25189.4,24685.3,24685.3,397995023,1.39E+12,24614,25321.7
20110502,24783.1,25050.5,24783.1,25037.7,243449460,1.00E+12,14683,24685.3
20110503,25037.5,25269.7,25037.5,25211.2,381828947,1.42E+12,25883,25037.7
20110504,25209.3,25520.3,25209.3,25520.2,262082207,9.09E+11,21197,25211.2
20110508,25520,25557.3,25366.6,25366.6,244553353,8.42E+11,21249,25520.2
20110509,25366.4,25752.8,25366.4,25752.7,225072512,7.80E+11,18451,25366.6
20110510,25753.8,26041.8,25753.8,26041.7,352726500,1.31E+12,30563,25752.7
20110511,26041.7,26100.4,25891.6,26002.8,233927410,8.19E+11,22016,26041.7
20110514,26033.5,26055,26033.5,26033.6,150580706,6.59E+11,4010,26002.8
20110515,26071.4,26123.9,25908.5,25908.5,201805026,7.89E+11,20920,26033.6
20110516,25916,25919.2,25759.6,25759.7,151706397,5.24E+11,16815,25908.5
20110517,25764.6,25773.4,25731.1,25773.4,120900716,4.59E+11,14485,25759.7
20110518,25773.2,25940.8,25773.2,25940.8,231417667,7.45E+11,18418,25773.4
20110521,26049.7,26158.1,26049.7,26155.6,249629069,1.10E+12,21699,25940.8
20110522,26128.8,26165.3,26039.4,26055.5,211336104,7.74E+11,19726,26155.6
20110523,26055.7,26080.8,26020.5,26059.8,202072310,8.30E+11,16253,26055.5
20110524,26050.4,26074.4,25861.9,25861.9,181125959,5.94E+11,16203,26059.8
20110525,25860.6,25860.6,25290.7,25290.7,162477350,6.51E+11,15427,25861.9
20110528,25309.2,25309.2,25024,25043.4,155143135,5.46E+11,15120,25290.7
20110529,24600.6,24600.6,24600.6,24600.6,127365301,4.66E+11,11173,25043.4
20110530,24600.6,24865.3,24600.6,24865.3,239081365,7.08E+11,19815,24600.6
20110531,24865.3,25120.9,24865.3,25120.9,135612630,4.33E+11,13564,24865.3
20110606,25093.4,25301.5,25093.4,25291.8,101693125,3.72E+11,13320,25120.9
20110607,25273.4,25279.9,25120.8,25123.1,108659638,3.59E+11,12773,25291.8
20110608,25123.3,25300.2,25050.6,25286.5,191279179,7.45E+11,19394,25123.1
20110611,25393.6,25434.5,25244.8,25245.1,173157516,1.05E+12,17056,25286.5
20110612,25244.7,25244.7,25121.6,25121.7,231175551,8.21E+11,14599,25245.1
20110613,25163.5,25266.4,25163.5,25237.5,244041825,1.02E+12,16262,25121.7
20110614,25235.5,25249.5,25043.3,25043.3,147389685,5.54E+11,14637,25237.5
20110615,25045,25045,24854.8,24854.8,128848073,5.00E+11,14520,25043.3
20110618,24855.1,25193.8,24855.1,25187.4,119893783,4.28E+11,13009,24854.8
20110619,25208.9,25249.6,25208.9,25214.1,115784421,4.57E+11,13836,25187.4
20110620,25214.6,25224.1,25120.9,25120.9,118747621,3.44E+11,11954,25214.1
20110621,25130.1,25197.2,25130.1,25181.6,115110446,3.37E+11,11017,25120.9
20110622,25174.7,25180.6,25126.1,25126.1,157281821,4.97E+11,14712,25181.6
20110625,25124.8,25124.8,25023.5,25023.5,90371505,2.95E+11,11901,25126.1
20110626,25022.8,25022.8,24674.9,24674.9,218550835,7.34E+11,12476,25023.5
20110627,24639.3,24639.3,24148.6,24148.6,260424718,7.96E+11,12723,24674.9
20110628,24148.6,24209.4,24137.5,24180.5,131812579,3.86E+11,13944,24148.6
20110629,24181,24503.5,24181,24503.5,140361870,4.64E+11,15453,24180.5
20110702,24502.9,24745.6,24502.9,24742.2,104189693,2.96E+11,11055,24503.5
20110703,24741.8,24811.4,24741.8,24742.7,110389517,3.30E+11,13462,24742.2
20110704,24755,24756.5,24698.3,24698.3,85698149,2.37E+11,10034,24742.7
20110705,24698,24869,24698,24816.6,121610243,4.25E+11,12969,24698.3
20110706,24814.6,24838.4,24801.1,24801.1,126087468,4.00E+11,12256,24816.6
20110709,24799.9,24833.9,24716.9,24716.9,100209323,2.86E+11,20108,24801.1
20110710,24717.8,24730.5,24541.1,24541.1,206685486,5.87E+11,12687,24716.9
20110711,24535,24548.2,24503.8,24503.8,279717478,9.27E+11,12257,24541.1
20110712,24506.7,24511.3,24387.1,24387.1,359061080,1.13E+12,11028,24503.8
20110713,24386.6,24392.4,24284.3,24286.7,288230786,9.12E+11,9948,24387.1
20110716,24283.4,24353,24283.4,24348.9,144176816,4.50E+11,9501,24286.7
20110718,24354.7,24460.7,24354.7,24460.7,248023707,7.85E+11,9596,24348.9
20110719,24460.2,24527.5,24460.2,24494.6,211693787,6.46E+11,10970,24460.7
